"","ObservationId","Selected"
"4645",4645,5.1
"4646",4646,3.76
"4647",4647,1
"4648",4648,-1.17239551400417e-15
"4649",4649,3.8
"4650",4650,21.39
"4651",4651,22.8666666666667
"4652",4652,90.7683333333333
"4653",4653,111.723333333333
"4654",4654,110.966666666667
"4655",4655,113.475
"4656",4656,107.255
"4657",4657,116.083333333333
"4658",4658,115.32
"4659",4659,112.153333333333
"4660",4660,114.18
"4661",4661,115.113333333333
"4662",4662,112.13
"4663",4663,105.796666666667
"4664",4664,109.82
"4665",4665,110.49
"4666",4666,114.55
"4667",4667,114.66
"4668",4668,112.42
"4669",4669,108.1
"4670",4670,105.05
"4671",4671,101.256666666667
"4672",4672,54.2566666666667
"4673",4673,10.95
"4674",4674,4.88
"4675",4675,5.025
"4676",4676,-1.03028696685215e-15
"4677",4677,2.3
"4678",4678,2.5
"4679",4679,2.3
"4680",4680,2.3
"4681",4681,2.3
"4682",4682,-3.01980662698043e-15
"4683",4683,2.3
"4684",4684,9.2
"4685",4685,3.06666666666667
"4686",4686,-2.66453525910038e-15
"4687",4687,2.3
"4688",4688,2.3
"4689",4689,6
"4690",4690,2.3
"4691",4691,3.34
"4692",4692,4.65
"4693",4693,9.01180490666666
"4694",4694,2.08770736
"4695",4695,4.76
"4696",4696,-1.06581410364015e-15
"4697",4697,9
"4698",4698,62.5
"4699",4699,4.6
"4700",4700,4.68
"4701",4701,-2.30926389122033e-15
"4702",4702,-3.58824081558851e-15
"4703",4703,-1.81188397618826e-15
"4704",4704,7.16666666666667
"4705",4705,4.6
"4706",4706,-2.48689957516035e-15
"4707",4707,-1.91846538655227e-15
"4708",4708,-1.52766688188422e-15
"4709",4709,-2.0961010704923e-15
"4710",4710,-2.94875235340442e-15
"4711",4711,-3.97903932025656e-15
"4712",4712,-5.79092329644482e-15
"4713",4713,2.5
"4714",4714,-3.05533376376843e-15
"4715",4715,-4.33431068813661e-15
"4716",4716,-4.83169060316868e-15
"4717",4717,-2.41584530158434e-15
"4718",4718,-5.61328761250479e-15
"4719",4719,-4.12114786740858e-15
"4720",4720,-4.29878355134861e-15
"4721",4721,-7.03437308402499e-15
"4722",4722,5.55333333333333
"4723",4723,1.98
"4724",4724,-3.73034936274053e-15
"4725",4725,0.299999999999994
"4726",4726,0.299999999999992
"4727",4727,-7.31859017832903e-15
"4728",4728,-7.14095449438901e-15
"4729",4729,-9.05941988094128e-15
"4730",4730,-9.80548975348938e-15
"4731",4731,-5.29354338141275e-15
"4732",4732,-1.00541797110054e-14
"4733",4733,-9.34363697524532e-15
"4734",4734,-6.96331881044898e-15
"4735",4735,-4.72510919280467e-15
"4736",4736,1.98770735999999
"4737",4737,-6.92779167366098e-15
"4738",4738,3.7
"4739",4739,-4.08562073062058e-15
"4740",4740,-3.90798504668055e-15
"4741",4741,0.574999999999997
"4742",4742,0.574999999999998
"4743",4743,-2.73558953267639e-15
"4744",4744,1.3
"4745",4745,-1.10134124042816e-15
"4746",4746,-1.77635683940025e-16
"4747",4747,1.2
"4748",4748,6.28
"4749",4749,4.43333333333333
"4750",4750,7.36666666666667
"4751",4751,0.799999999999999
"4752",4752,14.97
"4753",4753,3.44
"4754",4754,1.5
"4755",4755,7.8
"4756",4756,48.06
"4757",4757,42.48
"4758",4758,57.7069984426667
"4759",4759,64.8133333333333
"4760",4760,53.3533333333333
"4761",4761,58.0133333333333
"4762",4762,53.6733333333333
"4763",4763,57
"4764",4764,56.66
"4765",4765,43.7466666666667
"4766",4766,44.0166666666667
"4767",4767,62.9883333333333
"4768",4768,61.43
"4769",4769,59.23
"4770",4770,57.7273333333333
"4771",4771,57.1533333333333
"4772",4772,59.075
"4773",4773,55.9133333333333
"4774",4774,60.311
"4775",4775,62.845
"4776",4776,58.416
"4777",4777,58.72
"4778",4778,60.7033333333333
"4779",4779,60.52
"4780",4780,58.416
"4781",4781,40.987
"4782",4782,18.7
"4783",4783,-3.23296944770846e-15
"4784",4784,3.617541472
"4785",4785,1.3
"4786",4786,0.239999999999999
"4787",4787,-2.77111666946439e-15
"4788",4788,1.5
"4789",4789,2.46
"4790",4790,-3.37507799486048e-15
"4791",4791,2.3
"4792",4792,-3.65929508916452e-15
"4793",4793,-5.93303184359684e-15
"4794",4794,1.325
"4795",4795,0.399999999999995
"4796",4796,6.28999999999999
"4797",4797,15.397
"4798",4798,2.925
"4799",4799,1.3
"4800",4800,-2.87769807982841e-15
"4801",4801,-4.29878355134861e-15
"4802",4802,0.259999999999996
"4803",4803,0.259999999999995
"4804",4804,2.34999999999999
"4805",4805,5.18770736
"4806",4806,-7.49622586226906e-15
"4807",4807,-2.62900812231237e-15
"4808",4808,-6.67910171614494e-15
"4809",4809,1.39385368
"4810",4810,3
"4811",4811,1.8
"4812",4812,6.71
"4813",4813,4.36
"4814",4814,-6.3948846218409e-16
"4815",4815,0.999999999999999
"4816",4816,9.93166666666667
"4817",4817,3.1
"4818",4818,19.8533333333333
"4819",4819,-2.0961010704923e-15
"4820",4820,6.3
"4821",4821,1.4
"4822",4822,-3.26849658449646e-15
"4823",4823,3.52
"4824",4824,0.324999999999998
"4825",4825,-1.66977542903624e-15
"4826",4826,2.625
"4827",4827,-8.77520278663724e-15
"4828",4828,-6.99884594723699e-15
"4829",4829,1.55
"4830",4830,2.72
"4831",4831,3.2
"4832",4832,17.64
"4833",4833,0.519999999999996
"4834",4834,-5.22248910783674e-15
"4835",4835,-4.83169060316868e-15
"4836",4836,1.19999999999999
"4837",4837,-4.9737991503207e-15
"4838",4838,4.42
"4839",4839,-6.75015598972095e-15
"4840",4840,-4.33431068813661e-15
"4841",4841,-6.3593574850529e-15
"4842",4842,-5.25801624462474e-15
"4843",4843,-6.82121026329696e-15
"4844",4844,-7.88702436693711e-15
"4845",4845,-6.53699316899292e-15
"4846",4846,-6.00408611717285e-15
"4847",4847,0.399999999999993
"4848",4848,-8.91731133378926e-15
"4849",4849,0.399999999999993
"4850",4850,-6.53699316899292e-15
"4851",4851,-7.24753590475302e-15
"4852",4852,-7.63833440942108e-15
"4853",4853,-6.64357457935694e-15
"4854",4854,1.98
"4855",4855,-1.20792265079217e-15
"4856",4856,-1.4210854715202e-16
"4857",4857,5
"4858",4858,4
"4859",4859,0.833333333333333
"4860",4860,2.3
"4861",4861,12.2
"4862",4862,5.35
"4863",4863,18.65
"4864",4864,3.75
"4865",4865,9.95
"4866",4866,0.833333333333333
"4867",4867,17.5333333333333
"4868",4868,18.8333333333333
"4869",4869,123.106666666667
"4870",4870,119.583333333333
"4871",4871,120.333333333333
"4872",4872,120.5
"4873",4873,117.34
"4874",4874,95.3
"4875",4875,112.9
"4876",4876,108.733333333333
"4877",4877,119.75
"4878",4878,102.42
"4879",4879,110.979
"4880",4880,121
"4881",4881,119
"4882",4882,120
"4883",4883,124
"4884",4884,119.49
"4885",4885,112.45
"4886",4886,103.4
"4887",4887,109.486666666667
"4888",4888,113.646666666667
"4889",4889,121.266666666667
"4890",4890,121.666666666667
"4891",4891,74.1666666666667
"4892",4892,13.8333333333333
"4893",4893,26.4583333333333
"4894",4894,10.5833333333333
"4895",4895,4.65333333333333
"4896",4896,117.8
"4897",4897,125
"4898",4898,125
"4899",4899,114.125
"4900",4900,119.38
"4901",4901,113.333333333333
"4902",4902,114.216666666667
"4903",4903,122.366666666667
"4904",4904,122.14
"4905",4905,111.056666666667
"4906",4906,125
"4907",4907,123.125
"4908",4908,119.733333333333
"4909",4909,118.25
"4910",4910,112.5
"4911",4911,105.5
"4912",4912,13.9583333333333
"4913",4913,5.625
"4914",4914,106.906666666667
"4915",4915,109.838333333333
"4916",4916,114.598333333333
"4917",4917,100.633333333333
"4918",4918,109.503333333333
"4919",4919,94.355
"4920",4920,119
"4921",4921,122.535
"4922",4922,123.75
"4923",4923,109.58
"4924",4924,109.746666666667
"4925",4925,111.185
"4926",4926,117.826666666667
"4927",4927,91.3166666666667
"4928",4928,80.0968049066667
"4929",4929,102.71
"4930",4930,98.646
"4931",4931,106.076
"4932",4932,18.66
"4933",4933,12.985
"4934",4934,6.105
"4935",4935,-3.26849658449646e-15
"4936",4936,7.5
"4937",4937,9.48
"4938",4938,2.5
"4939",4939,2.5
"4940",4940,2.5
"4941",4941,2.5
"4942",4942,-4.15667500419659e-15
"4943",4943,-2.27373675443232e-15
"4944",4944,-3.76587649952853e-15
"4945",4945,1.89999999999999
"4946",4946,-3.5527136788005e-16
"4947",4947,1.5
"4948",4948,2.49999999999999
"4949",4949,-5.25801624462474e-15
"4950",4950,-8.84625706021325e-15
"4951",4951,-5.6843418860808e-15
"4952",4952,-9.52127265918534e-15
"4953",4953,-8.70414851306123e-15
"4954",4954,-6.46593889541691e-15
"4955",4955,-4.90274487674469e-15
"4956",4956,-4.36983782492462e-15
"4957",4957,-8.17124146124115e-15
"4958",4958,-5.79092329644482e-15
"4959",4959,-5.6488147492928e-15
"4960",4960,-6.3593574850529e-15
"4961",4961,-7.28306304154103e-15
"4962",4962,-5.43565192856477e-15
"4963",4963,-1.02318153949454e-14
"4964",4964,-6.64357457935694e-15
"4965",4965,-6.03961325396085e-15
"4966",4966,-5.6843418860808e-15
"4967",4967,1.6
"4968",4968,-6.25277607468888e-15
"4969",4969,1.59999999999999
"4970",4970,-8.06466005087714e-15
"4971",4971,-7.60280727263307e-15
"4972",4972,-5.89750470680883e-15
"4973",4973,-9.66338120633736e-15
"4974",4974,-9.2370555648813e-15
"4975",4975,-6.64357457935694e-15
"4976",4976,-8.45545855554519e-15
"4977",4977,-8.70414851306123e-15
"4978",4978,-3.90798504668055e-15
"4979",4979,-4.65405491922866e-15
"4980",4980,-8.4909856923332e-15
"4981",4981,-7.46069872548105e-15
"4982",4982,-5.50670620214078e-15
"4983",4983,-9.76996261670138e-15
"4984",4984,-7.42517158869305e-15
"4985",4985,-6.89226453687297e-15
"4986",4986,-1.24344978758018e-14
"4987",4987,-8.77520278663724e-15
"4988",4988,-6.43041175862891e-15
"4989",4989,-6.89226453687297e-15
"4990",4990,-6.28830321147689e-15
"4991",4991,1.41999999999999
"4992",4992,0.899999999999996
"4993",4993,-8.27782287160517e-15
"4994",4994,-3.26849658449646e-15
"4995",4995,2.137873248
"4996",4996,-8.56203996590921e-15
"4997",4997,-6.78568312650896e-15
"4998",4998,-8.95283847057726e-15
"4999",4999,-6.89226453687297e-15
"5000",5000,-7.53175299905706e-15
"5001",5001,-6.75015598972095e-15
"5002",5002,-5.79092329644482e-15
"5003",5003,0.899999999999994
"5004",5004,-5.25801624462474e-15
"5005",5005,2.49999999999999
"5006",5006,-5.6488147492928e-15
"5007",5007,0.399999999999997
"5008",5008,1.59999999999999
"5009",5009,-8.84625706021325e-15
"5010",5010,-6.57252030578093e-15
"5011",5011,-3.62376795237651e-15
"5012",5012,3.99692684
"5013",5013,-4.86721773995669e-15
"5014",5014,-2.8421709430404e-15
"5015",5015,0.299999999999994
"5016",5016,3.7
"5017",5017,9.6
"5018",5018,5.8
"5019",5019,-4.90274487674469e-15
"5020",5020,4.18
"5021",5021,4.06
"5022",5022,0.779999999999999
"5023",5023,12.01
"5024",5024,1.725
"5025",5025,-1.27897692436818e-15
"5026",5026,2.9
"5027",5027,8.68
"5028",5028,6.38
"5029",5029,7.80666666666667
"5030",5030,15.26
"5031",5031,19.4933333333333
"5032",5032,20.7
"5033",5033,11.86
"5034",5034,7
"5035",5035,4.875
"5036",5036,9.6
"5037",5037,9.77087480533333
"5038",5038,12.2
"5039",5039,5.42
"5040",5040,38.900248832
"5041",5041,83.8361789333333
"5042",5042,87.955
"5043",5043,104.353333333333
"5044",5044,114.033333333333
"5045",5045,109.179333333333
"5046",5046,109.84
"5047",5047,122.5
"5048",5048,120.62
"5049",5049,122.5
"5050",5050,125
"5051",5051,118.84
"5052",5052,109.82
"5053",5053,119.22
"5054",5054,22.5
"5055",5055,1.6
"5056",5056,15.68
"5057",5057,0.239999999999999
"5058",5058,86.1733333333333
"5059",5059,119.85
"5060",5060,115.95
"5061",5061,101.27
"5062",5062,58.9
"5063",5063,105.046666666667
"5064",5064,117.24
"5065",5065,112.84
"5066",5066,115.083333333333
"5067",5067,112.403333333333
"5068",5068,121.07
"5069",5069,122.35
"5070",5070,116.184
"5071",5071,122.133333333333
"5072",5072,123.266666666667
"5073",5073,113.268
"5074",5074,107.79
"5075",5075,82.6116666666667
"5076",5076,5.83333333333333
"5077",5077,0.833333333333331
"5078",5078,2.8
"5079",5079,2.8
"5080",5080,2.5
"5081",5081,-3.23296944770846e-15
"5082",5082,0.395902453333331
"5083",5083,3.59078052
"5084",5084,-2.62900812231237e-15
"5085",5085,0.593853679999996
"5086",5086,-3.44613226843649e-15
"5087",5087,-2.48689957516035e-15
"5088",5088,-4.86721773995669e-15
"5089",5089,-5.04485342389671e-15
"5090",5090,1.19999999999999
"5091",5091,4.705
"5092",5092,-3.94351218346856e-15
"5093",5093,-4.90274487674469e-15
"5094",5094,1.18770735999999
"5095",5095,-1.00541797110054e-14
"5096",5096,-8.41993141875719e-15
"5097",5097,-7.17648163117701e-15
"5098",5098,1.08
"5099",5099,1.68
"5100",5100,-4.86721773995669e-15
"5101",5101,1.19999999999999
"5102",5102,-3.23296944770846e-15
"5103",5103,-4.54747350886464e-15
"5104",5104,-2.70006239588838e-15
"5105",5105,-6.11066752753686e-15
"5106",5106,0.324999999999996
"5107",5107,1.29999999999999
"5108",5108,-3.94351218346856e-15
"5109",5109,0.899999999999999
"5110",5110,1.5
"5111",5111,2.09999999999999
"5112",5112,-8.02913291408913e-15
"5113",5113,-8.88178419700125e-15
"5114",5114,-5.89750470680883e-15
"5115",5115,0.639999999999993
"5116",5116,-7.95807864051312e-15
"5117",5117,-6.43041175862891e-15
"5118",5118,-1.20081722343457e-14
"5119",5119,-8.77520278663724e-15
"5120",5120,-5.00932628710871e-15
"5121",5121,-7.069900220813e-15
"5122",5122,-6.11066752753686e-15
"5123",5123,-6.60804744256893e-15
"5124",5124,-5.89750470680883e-15
"5125",5125,-6.03961325396085e-15
"5126",5126,-1.08002495835535e-14
"5127",5127,-9.52127265918534e-15
"5128",5128,-1.02673425317334e-14
"5129",5129,-9.59232693276135e-15
"5130",5130,-7.88702436693711e-15
"5131",5131,-9.09494701772928e-15
"5132",5132,-9.05941988094128e-15
"5133",5133,-7.24753590475302e-15
"5134",5134,-8.98836560736527e-15
"5135",5135,-5.04485342389671e-15
"5136",5136,-9.69890834312537e-15
"5137",5137,-7.60280727263307e-15
"5138",5138,-6.46593889541691e-15
"5139",5139,-6.64357457935694e-15
"5140",5140,-4.58300064565265e-15
"5141",5141,-7.7804429565731e-15
"5142",5142,2.29999999999999
"5143",5143,-6.14619466432487e-15
"5144",5144,-5.6488147492928e-15
"5145",5145,-8.88178419700125e-15
"5146",5146,-9.34363697524532e-15
"5147",5147,-7.60280727263307e-15
"5148",5148,-9.16600129130529e-15
"5149",5149,0.719999999999996
"5150",5150,1.18770736
"5151",5151,-3.97903932025656e-15
"5152",5152,0.719999999999996
"5153",5153,-4.47641923528863e-15
"5154",5154,0.479999999999996
"5155",5155,-4.72510919280467e-15
"5156",5156,2.5
"5157",5157,0.779999999999999
"5158",5158,-4.79616346638068e-15
"5159",5159,6.37770736
"5160",5160,1.2
"5161",5161,-4.12114786740858e-15
"5162",5162,2.4
"5163",5163,5.56
"5164",5164,3.02
"5165",5165,-1.06581410364015e-15
"5166",5166,5.4
"5167",5167,46.72
"5168",5168,42.68
"5169",5169,39.642624416
"5170",5170,57.17
"5171",5171,56.436
"5172",5172,57.596
"5173",5173,53.829541472
"5174",5174,58.3113333333333
"5175",5175,40.395082944
"5176",5176,37.44
"5177",5177,55.265
"5178",5178,9.95333333333333
"5179",5179,5.9
"5180",5180,-8.17124146124115e-16
"5181",5181,6.1
"5182",5182,0.479999999999999
"5183",5183,-9.59232693276135e-16
"5184",5184,-1.24344978758018e-15
"5185",5185,1.2
"5186",5186,1.5
"5187",5187,-8.5265128291212e-16
"5188",5188,1.2
"5189",5189,-1.06581410364015e-15
"5190",5190,11.625
"5191",5191,6.972
"5192",5192,1.092
"5193",5193,7.492
"5194",5194,-2.0961010704923e-15
"5195",5195,-4.83169060316868e-15
"5196",5196,1.2
"5197",5197,7.53541472
"5198",5198,2.39078051999999
"5199",5199,-4.12114786740858e-15
"5200",5200,-2.73558953267639e-15
"5201",5201,-2.8066438062524e-15
"5202",5202,0.499999999999999
"5203",5203,0.5
"5204",5204,-2.06057393370429e-15
"5205",5205,1.095
"5206",5206,0.24
"5207",5207,-2.77111666946439e-15
"5208",5208,0.239999999999998
"5209",5209,0.659999999999996
"5210",5210,8.75
"5211",5211,6.25
"5212",5212,1.6
"5213",5213,4.628
"5214",5214,-2.0961010704923e-15
"5215",5215,5.08333333333333
"5216",5216,-3.90798504668055e-16
"5217",5217,0.299999999999996
"5218",5218,1.19999999999999
"5219",5219,-1.88293824976427e-15
"5220",5220,0.899999999999997
"5221",5221,0.749999999999998
"5222",5222,1.2
"5223",5223,7.4
"5224",5224,0.8
"5225",5225,2.11
"5226",5226,0.899999999999998
"5227",5227,1.105
"5228",5228,4.78
"5229",5229,-9.9475983006414e-16
"5230",5230,1.648
"5231",5231,10.548
"5232",5232,9.58133333333333
"5233",5233,-5.6843418860808e-16
"5234",5234,-1.52766688188422e-15
"5235",5235,-2.41584530158434e-15
"5236",5236,-1.10134124042816e-15
"5237",5237,-1.03028696685215e-15
"5238",5238,-3.83693077310454e-15
"5239",5239,1.2
"5240",5240,1.18770736
"5241",5241,-1.98951966012828e-15
"5242",5242,-1.03028696685215e-15
"5243",5243,2.1
"5244",5244,0.949999999999999
"5245",5245,1.2
"5246",5246,-1.49213974509621e-15
"5247",5247,1.68
"5248",5248,2.88
"5249",5249,1.2
"5250",5250,-3.30402372128447e-15
"5251",5251,2.38770736
"5252",5252,-1.10134124042816e-15
"5253",5253,-1.17239551400417e-15
"5254",5254,-1.56319401867222e-15
"5255",5255,3.3
"5256",5256,-2.8421709430404e-15
"5257",5257,-1.3855583347322e-15
"5258",5258,-1.59872115546023e-15
"5259",5259,-1.77635683940025e-15
"5260",5260,0.899999999999999
"5261",5261,-1.4210854715202e-15
"5262",5262,-1.49213974509621e-15
"5263",5263,12.345
"5264",5264,5.925
"5265",5265,53.6341138533333
"5266",5266,50.146
"5267",5267,57.35678052
"5268",5268,56.7133333333333
"5269",5269,57.6883333333333
"5270",5270,55.485
"5271",5271,51.5533333333333
"5272",5272,56.6393333333333
"5273",5273,58.2133333333333
"5274",5274,37.378624416
"5275",5275,45.2973724693333
"5276",5276,60.3202601733333
"5277",5277,49.8719154986667
"5278",5278,35.611892816
"5279",5279,8.32
"5280",5280,0.959999999999998
"5281",5281,3.03
"5282",5282,1.08
"5283",5283,3.16
"5284",5284,-2.27373675443232e-15
"5285",5285,1.6
"5286",5286,-3.69482222595252e-15
"5287",5287,1.6
"5288",5288,-4.29878355134861e-15
"5289",5289,-3.37507799486048e-15
"5290",5290,1.98
"5291",5291,-3.01980662698043e-15
"5292",5292,0.399999999999997
"5293",5293,-3.69482222595252e-15
"5294",5294,-3.58824081558851e-15
"5295",5295,2.22
"5296",5296,4.79999999999999
"5297",5297,2.38
"5298",5298,3.82
"5299",5299,4.68
"5300",5300,3.75
"5301",5301,7.696
"5302",5302,19.0796666666667
"5303",5303,11.036
"5304",5304,7.77
"5305",5305,2.22
"5306",5306,1.98
"5307",5307,-2.1316282072803e-15
"5308",5308,6.38
"5309",5309,7.96
"5310",5310,11.44
"5311",5311,1.6
"5312",5312,-1.95399252334028e-15
"5313",5313,1.6
"5314",5314,17.165
"5315",5315,8.41333333333333
"5316",5316,5.43333333333333
"5317",5317,-8.5265128291212e-16
"5318",5318,3
"5319",5319,-1.77635683940025e-15
"5320",5320,-5.6843418860808e-16
"5321",5321,6.515
"5322",5322,7.58270736
"5323",5323,5.97
"2124",2124,-4.15667500419659e-15
"2125",2125,-3.90798504668055e-15
"2126",2126,-4.76063632959267e-15
"2127",2127,24.848
"2128",2128,3.145
"2129",2129,1.63333333333333
"2130",2130,-4.9382720135327e-15
"2131",2131,-6.92779167366098e-15
"2132",2132,0.719999999999994
"2133",2133,-6.67910171614494e-15
"2134",2134,-6.14619466432487e-15
"2135",2135,-5.40012479177676e-15
"2136",2136,0.494999999999996
"2137",2137,3.04841627733333
"2138",2138,2.69333333333333
"2139",2139,0.599999999999995
"2140",2140,12.4323333333333
"2141",2141,2.79333333333333
"2142",2142,5.15
"2143",2143,1.49333333333333
"2144",2144,-5.57776047571679e-15
"2145",2145,-7.38964445190504e-15
"2146",2146,5.3
"2147",2147,1.24999999999999
"2148",2148,0.999999999999996
"2149",2149,2.35
"2150",2150,-3.94351218346856e-15
"2151",2151,-6.25277607468888e-15
"2152",2152,-5.86197757002083e-15
"2153",2153,-7.17648163117701e-15
"2154",2154,-5.6843418860808e-15
"2155",2155,-9.87654402706539e-15
"2156",2156,-8.41993141875719e-15
"2157",2157,-1.09423581307055e-14
"2158",2158,-8.73967564984923e-15
"2159",2159,-7.42517158869305e-15
"2160",2160,-6.32383034826489e-15
"2161",2161,-7.63833440942108e-15
"2162",2162,-6.18172180111287e-15
"2163",2163,-5.61328761250479e-15
"2164",2164,-7.105427357601e-15
"2165",2165,-8.13571432445315e-15
"2166",2166,-7.56728013584507e-15
"2167",2167,-7.70938868299709e-15
"2168",2168,-8.73967564984923e-15
"2169",2169,-6.75015598972095e-15
"2170",2170,-6.71462885293295e-15
"2171",2171,-8.5265128291212e-15
"2172",2172,-5.71986902286881e-15
"2173",2173,-6.46593889541691e-15
"2174",2174,-1.04094510788855e-14
"2175",2175,-9.48574552239734e-15
"2176",2176,0.239999999999992
"2177",2177,-6.67910171614494e-15
"2178",2178,-7.95807864051312e-15
"2179",2179,-4.68958205601666e-15
"2180",2180,3.23333333333333
"2181",2181,0.299999999999994
"2182",2182,1.19999999999999
"2183",2183,1.53333333333333
"2184",2184,-4.36983782492462e-15
"2185",2185,0.899999999999994
"2186",2186,-7.35411731511704e-15
"2187",2187,-7.8159700933611e-15
"2188",2188,-5.71986902286881e-15
"2189",2189,-4.90274487674469e-15
"2190",2190,0.959999999999993
"2191",2191,0.593853679999994
"2192",2192,-6.14619466432487e-15
"2193",2193,-4.68958205601666e-15
"2194",2194,-7.28306304154103e-15
"2195",2195,4.44
"2196",2196,4.98
"2197",2197,-4.05009359383257e-15
"2198",2198,5.73
"2199",2199,3.56
"2200",2200,-1.56319401867222e-15
"2201",2201,3.9
"2202",2202,1.5
"2203",2203,-1.91846538655227e-15
"2204",2204,-6.75015598972095e-15
"2205",2205,-5.36459765498876e-15
"2206",2206,-3.83693077310454e-15
"2207",2207,-4.12114786740858e-15
"2208",2208,-7.53175299905706e-15
"2209",2209,-2.48689957516035e-15
"2210",2210,-5.86197757002083e-15
"2211",2211,-4.33431068813661e-15
"2212",2212,-1.01607611213694e-14
"2213",2213,-5.75539615965681e-15
"2214",2214,-4.51194637207664e-15
"2215",2215,1.2
"2216",2216,-1.77635683940025e-16
"2217",2217,2.6
"2218",2218,-2.8421709430404e-15
"2219",2219,-5.25801624462474e-15
"2220",2220,-7.63833440942108e-15
"2221",2221,1.18770735999999
"2222",2222,-1.88293824976427e-15
"2223",2223,-3.94351218346856e-15
"2224",2224,2.5
"2225",2225,-9.52127265918534e-15
"2226",2226,4.12999999999999
"2227",2227,-5.6488147492928e-15
"2228",2228,-4.01456645704457e-15
"2229",2229,-3.97903932025656e-15
"2230",2230,-9.55679979597335e-15
"2231",2231,-3.87245790989255e-15
"2232",2232,-4.2632564145606e-15
"2233",2233,1.225
"2234",2234,1.2
"2235",2235,0.719999999999996
"2236",2236,0.799999999999998
"2237",2237,0.479999999999998
"2238",2238,0.479999999999997
"2239",2239,1.44999999999999
"2240",2240,4.36
"2241",2241,-5.86197757002083e-15
"2242",2242,-5.08038056068472e-15
"2243",2243,1.3
"2244",2244,-7.67386154620908e-15
"2245",2245,-3.76587649952853e-15
"2246",2246,-6.3948846218409e-15
"2247",2247,-2.8066438062524e-15
"2248",2248,-5.43565192856477e-15
"2249",2249,1.5
"2250",2250,-2.66453525910038e-15
"2251",2251,-3.23296944770846e-15
"2252",2252,-3.87245790989255e-15
"2253",2253,-5.93303184359684e-15
"2254",2254,-4.15667500419659e-15
"2255",2255,-4.33431068813661e-15
"2256",2256,-3.87245790989255e-15
"2257",2257,-2.8066438062524e-15
"2258",2258,-4.05009359383257e-15
"2259",2259,1.2
"2260",2260,-2.70006239588838e-15
"2261",2261,-2.55795384873636e-15
"2262",2262,1.2
"2263",2263,1.3
"2264",2264,-7.14095449438901e-15
"2265",2265,1.19999999999999
"2266",2266,-5.93303184359684e-15
"2267",2267,-6.25277607468888e-15
"2268",2268,-5.18696197104873e-15
"2269",2269,-5.50670620214078e-15
"2270",2270,0.974999999999994
"2271",2271,-5.61328761250479e-15
"2272",2272,-6.85673740008497e-15
"2273",2273,-5.50670620214078e-15
"2274",2274,1.19385367999999
"2275",2275,-3.87245790989255e-15
"2276",2276,1.2
"2277",2277,-6.82121026329696e-15
"2278",2278,-6.3948846218409e-15
"2279",2279,-7.46069872548105e-15
"2280",2280,1.19262441599999
"2281",2281,-6.03961325396085e-15
"2282",2282,-7.49622586226906e-15
"2283",2283,-9.80548975348938e-15
"2284",2284,-7.70938868299709e-15
"2285",2285,-6.60804744256893e-15
"2286",2286,-9.48574552239734e-15
"2287",2287,-6.07514039074886e-15
"2288",2288,-5.36459765498876e-15
"2289",2289,-9.16600129130529e-15
"2290",2290,-7.49622586226906e-15
"2291",2291,-4.47641923528863e-15
"2292",2292,-4.65405491922866e-15
"2293",2293,-3.05533376376843e-15
"2294",2294,2.325
"2295",2295,-6.64357457935694e-15
"2296",2296,-8.88178419700125e-15
"2297",2297,-4.19220214098459e-15
"2298",2298,-9.80548975348938e-15
"2299",2299,-1.01252339845814e-14
"2300",2300,-8.88178419700125e-15
"2301",2301,-5.36459765498876e-15
"2302",2302,1.2
"2303",2303,-7.35411731511704e-15
"2304",2304,-9.2370555648813e-15
"2305",2305,-7.28306304154103e-15
"2306",2306,-7.28306304154103e-15
"2307",2307,-4.83169060316868e-15
"2308",2308,-5.22248910783674e-15
"2309",2309,-6.82121026329696e-15
"2310",2310,-9.59232693276135e-16
"2311",2311,-1.03028696685215e-15
"2312",2312,-1.77635683940025e-15
"2313",2313,-1.31450406115619e-15
"2314",2314,-5.18696197104873e-15
"2315",2315,-7.99360577730113e-15
"2316",2316,-5.22248910783674e-15
"2317",2317,-3.83693077310454e-15
"2318",2318,-5.86197757002083e-15
"2319",2319,-8.95283847057726e-15
"2320",2320,-7.42517158869305e-15
"2321",2321,-6.46593889541691e-15
"2322",2322,-6.18172180111287e-15
"2323",2323,-6.67910171614494e-15
"2324",2324,-8.59756710269721e-15
"2325",2325,-1.04449782156735e-14
"2326",2326,-8.70414851306123e-15
"2327",2327,-5.50670620214078e-15
"2328",2328,-7.17648163117701e-15
"2329",2329,-8.56203996590921e-15
"2330",2330,-8.73967564984923e-15
"2331",2331,-1.00897068477934e-14
"2332",2332,-6.89226453687297e-15
"2333",2333,-8.81072992342524e-15
"2334",2334,-6.89226453687297e-15
"2335",2335,-9.37916411203332e-15
"2336",2336,-7.95807864051312e-15
"2337",2337,-6.82121026329696e-15
"2338",2338,1.19999999999999
"2339",2339,-7.85149723014911e-15
"2340",2340,-8.84625706021325e-15
"2341",2341,-8.88178419700125e-15
"2342",2342,1.225
"2343",2343,-7.31859017832903e-15
"2344",2344,1.19999999999999
"2345",2345,-5.71986902286881e-15
"2346",2346,-7.92255150372512e-15
"2347",2347,-1.03028696685215e-14
"2348",2348,-3.80140363631654e-15
"2349",2349,-6.46593889541691e-15
"2350",2350,-8.02913291408913e-15
"2351",2351,-5.89750470680883e-15
